ID_or_URL,Name,Phone,Address,City,State,Country,Postal,Code,Latitude,Longitude,Category
https://www.zomato.com/new-york-city/landmarc-lincoln-square,"Landmarc
                                    ",(212) 823-6123," Time Warner Center, 10 Columbus Circle, 3rd Floor, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/new-topaz-1-theater-district,"New Topaz
                                    ",(212) 957-8020," 127 W 56th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/fig-olive-midtown-east,"Fig & Olive
                                    ",(212) 319-2002," 10 E 52nd Street, New York, NY 10022",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/230-fifth-nomad,"230 Fifth
                                    ",(212) 725-4300," 230 5th Avenue, New York, NY 10001",New York,NY,United States,10065,,40.76,-73.96,Bar
https://www.zomato.com/AsiadeCubaNYC,"Asia de Cuba
                                    ",(212) 726-7755," 415 Lafayette Street, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/má-pêche-theater-district,"Má Pêche
                                    ",(212) 757-5878," Chambers Hotel, 15 W 56th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/don-antonio-by-starita-hells-kitchen,"Don Antonio By Starita
                                    ",(646) 719-1043," 309 W 50th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/nai-tapas-east-village,"Nai Tapas
                                    ",(212) 677-1030," 174 1st Avenue, New York, NY 10009",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/kefi-upper-west-side,"Kefi
                                    ",(212) 873-0205," 505 Columbus Avenue, New York, NY 10024",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/daisy-mays-bbq-usa-hells-kitchen,"Daisy May's BBQ USA
                                    ",(212) 977-1500," 623 11th Avenue, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/guys-american-kitchen-bar-theater-district,"Guy's American Kitchen & Bar
                                    ",(646) 532-9533," 220 W 44th Street, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pearl-oyster-bar-greenwich-village,"Pearl Oyster Bar
                                    ",(212) 691-8211," 18 Cornelia Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/buvette-greenwich-village,"Buvette
                                    ",(212) 255-3590," 42 Grove Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/soba-ya-east-village,"Soba-Ya
                                    ",(212) 533-6966," 229 East 9th Street, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/dim-sum-go-go-two-bridges,"Dim Sum Go Go
                                    ","(212) 732-0797, (212) 732-0796"," 5 E Broadway, New York, NY 10038",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pam-real-thai-food-49-hells-kitchen,"Pam Real Thai Food 49
                                    ",(212) 333-7500," 404 W 49th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pure-thai-cookhouse-hells-kitchen,"Pure Thai Cookhouse
                                    ",(212) 581-0999," 766 9th Avenue Unit 2, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/five-leaves-greenpoint,"Five Leaves
                                    ",(718) 383-5345," 18 Bedford Avenue, Brooklyn, NY 11222",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/the-river-café-brooklyn-heights,"The River Café
                                    ",(718) 522-5200," 1 Water Street, Brooklyn, NY 11201",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/red-bamboo-greenwich-village,"Red Bamboo
                                    ",(212) 260-1212," 140 W 4th Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/momofuku-ko-east-village,"Momofuku Ko
                                    ",(212) 203-8095," 8 Extra Place, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/molyvos-theater-district,"Molyvos
                                    ",(212) 582-7500," Wellington Hotel, 871 7th Avenue, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/bareburger-astoria,"Bareburger
                                    ",(718) 777-7011," 3321 31st Avenue, Astoria, NY 11106",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/maison-kayser-midtown-east,"Maison Kayser
                                    ",(212) 354-2300," 8 West 40th Street, New York, NY 10018",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/abc-cocina-union-square,"ABC Cocina
                                    ",(212) 677-2233," 38 E 19th Street, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/good-enough-to-eat-upper-west-side,"Good Enough To Eat
                                    ",(212) 496-0163," 520 Columbus Avenue, New York, NY 10024",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/yum-yum-bangkok-hells-kitchen,"Yum Yum Bangkok
                                    ",(212) 262-7244," 650 9th Avenue, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/mighty-quinns-barbeque-east-village,"Mighty Quinn's Barbeque
                                    ",(212) 677-3733," 103 2nd Avenue, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/amys-bread-hells-kitchen,"Amy's Bread
                                    ",(212) 977-2670," 672 9th Avenue, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/la-bonne-soupe-theater-district,"La Bonne Soupe
                                    ",(212) 586-7650," 48 W 55th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/rosa-mexicano-midtown-east,"Rosa Mexicano
                                    ",(212) 753-7407," 1063 1st Avenue, New York, NY 10022",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/dos-caminos-turtle-bay,"Dos Caminos
                                    ",(212) 336-5400," 825 3rd Avenue, New York, NY 10022",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/great-n-y-noodletown-chinatown,"Great N.Y. Noodletown
                                    ",(212) 349-0923," 28 Bowery, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/sardis-theater-district,"Sardi's
                                    ",(212) 221-8440," 234 W 44th Street, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/hill-country-barbeque-market-flatiron-district,"Hill Country Barbeque Market
                                    ",(212) 257-6446," 1123 Broadway, New York, NY 10010",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/dovetail-upper-west-side,"Dovetail
                                    ",(212) 362-3800," 103 West 77th Street, New York, NY 10024",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/schnippers-quality-kitchen-theater-district,"Schnipper's Quality Kitchen
                                    ",(212) 921-2400," 620 8th Avenue, New York, NY 10018",New York,NY,United States,10065,,40.76,-73.96,Fast Food
https://www.zomato.com/new-york-city/nougatine-upper-west-side,"Nougatine
                                    ",(212) 299-3900," 1 Central Park West, New York, NY 10023",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/jacks-wife-freda-soho,"Jack's Wife Freda
                                    ",(212) 510-8550," 224 Lafayette Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/il-buco-greenwich-village,"Il Buco
                                    ",(212) 533-1932," 47 Bond Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/il-laboratorio-del-gelato-lower-east-side,"Il Laboratorio Del Gelato
                                    ",(212) 343-9922," 188 Ludlow Street, New York, NY 10002",New York,NY,United States,10065,,40.76,-73.96,Dessert Shop
https://www.zomato.com/new-york-city/hundred-acres-soho,"Hundred Acres
                                    ",(212) 475-7500," 38 MacDougal Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/beyoglu-upper-east-side,"Beyoglu
                                    ",(212) 650-0850," 1431 3rd Avenue, New York, NY 10028",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/boqueria-soho,"Boqueria
                                    ",(212) 343-4255," 171 Spring Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/china-grill-midtown-east,"China Grill
                                    ",(212) 333-7788," 60 West 53rd Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/patzeria-perfect-pizza-theater-district,"Patzeria Perfect Pizza
                                    ",(212) 575-7646," 231 W 46th Street, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Pizzeria
https://www.zomato.com/new-york-city/land-thai-kitchen-upper-west-side,"Land Thai Kitchen
                                    ",(212) 501-8121," 450 Amsterdam Avenue, New York, NY 10024",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/café-dalsace-upper-east-side,"Café D'Alsace
                                    ",(212) 722-5133," 1695 2nd Avenue, New York, NY 10128",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/socarrat-paella-bar-chelsea,"Socarrat Paella Bar
                                    ",(212) 462-1000," 259 West 19th Street, New York, NY, NY 10011",New York,NY,United States,10065,,40.76,-73.96,Bar
https://www.zomato.com/new-york-city/riverpark-kips-bay,"Riverpark
                                    ",(212) 729-9790," 450 East 29th Street, New York, NY 10016",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/one-if-by-land-two-if-by-sea-greenwich-village,"One If By Land, Two If By Sea
                                    ",(212) 255-8649," 17 Barrow Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/utsav-theater-district,"Utsav
                                    ",(212) 575-2525," 1185 Avenue of the Americas, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/grotta-azzurra-ristorante-little-italy,"Grotta Azzurra Ristorante
                                    ",(212) 925-8775," 177 Mulberry Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/greecologies-little-italy,"Greecologies
                                    ",(212) 941-0100," 379 Broome Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Café
https://www.zomato.com/new-york-city/the-grey-dog-1-greenwich-village,"The Grey Dog
                                    ",(212) 462-0041," 49 Carmine Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Café
https://www.zomato.com/new-york-city/kodama-sushi-hells-kitchen,"Kodama Sushi
                                    ",(212) 582-8065," 301 W 45th Street, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/bar-boulud-lincoln-square,"Bar Boulud
                                    ",(212) 595-0303," 1900 Broadway, New York, NY 10023",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/chavelas-prospect-heights,"Chavela's
                                    ",(718) 622-3100," 736 Franklin Avenue, Brooklyn, NY 11238",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/stk-meatpacking-district,"STK
                                    ",(646) 624-2444," 26 Little West 12th Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/diner-brooklyn,"Diner
                                    ",(718) 486-3077," 85 Broadway, Brooklyn, NY 11211",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/aquavit-midtown-east,"Aquavit
                                    ",(212) 307-7311," 65 E 55th Street, New York, NY 10022",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/café-gitane-nolita,"Café Gitane
                                    ",(212) 334-9552," 242 Mott Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/il-bambino-astoria,"Il Bambino
                                    ",(718) 626-0087," 34-08 31st Avenue, Queens, NY 11106",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/café-boulud-upper-east-side,"Café Boulud
                                    ",(212) 772-2600," 20 East 76th Street, New York, NY 10021",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/the-kunjip-koreatown,"The Kunjip
                                    ",(212) 564-6845," 32 W 32nd Street, New York, NY 10001",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/joya-boerum-hill,"Joya
                                    ",(718) 222-3484," 215 Court Street, Brooklyn, NY 11201",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/song-park-slope,"Song
                                    ",(718) 965-1108," 295 5th Avenue, Brooklyn, NY 11215",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/sushisamba-greenwich-village,"Sushisamba
                                    ",(212) 691-7885," 87 7th Avenue South, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/pok-pok-ny-columbia-st-waterfront-district,"Pok Pok NY
                                    ",(718) 923-9322," 117 Columbia Street, Brooklyn, NY 11231",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/extra-virgin-greenwich-village,"Extra Virgin
                                    ",(212) 691-9359," 259 W 4th Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pershing-square-midtown-east,"Pershing Square
                                    ",(212) 286-9600," 90 E 42nd Street, New York, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/frankies-457-spuntino-carroll-gardens,"Frankies 457 Spuntino
                                    ",(718) 403-0033," 457 Court Street, Brooklyn, NY 11231",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/magnolia-bakery-midtown-east,"Magnolia Bakery
                                    ",(212) 682-3588," Grand Central Terminal,107 East 42nd Street, Midtown East, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/estiatorio-milos-theater-district,"Estiatorio Milos
                                    ",(212) 245-7400," 125 W 55th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/golden-unicorn-chinatown,"Golden Unicorn
                                    ",(212) 941-0911," 18 E Broadway, New York, NY 10002",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/aureole-theater-district,"Aureole
                                    ","(212) 319-1660, (212) 319-1660"," 135 W 42nd Street, New York, NY 10036",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/bills-bar-burger-midtown-east,"Bill's Bar & Burger
                                    ","(212) 705-8510, (646) 439-1475"," 16 W 51st Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/cafe-fiorello-lincoln-square,"Cafe Fiorello
                                    ",(212) 595-5330," 1900 Broadway, New York, NY 10023",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/jing-fong-chinatown,"Jing Fong
                                    ",(212) 964-5256," 20 Elizabeth Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/bar-pitti-greenwich-village,"Bar Pitti
                                    ",(212) 982-3300," 268 6th Avenue, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/lartusi-1-greenwich-village,"L'Artusi
                                    ",(212) 255-5757," 228 West 10th Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/big-gay-ice-cream-shop-east-village,"Big Gay Ice Cream Shop
                                    ",(212) 533-9333," 125 E 7th Street, New York, NY 10009",New York,NY,United States,10065,,40.76,-73.96,Dessert Shop
https://www.zomato.com/new-york-city/alices-tea-cup-chapter-ii-upper-east-side,"Alice's Tea Cup Chapter II
                                    ",(212) 486-9200," 156 E 64th Street, New York, NY 10021",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/angelica-kitchen-east-village,"Angelica Kitchen
                                    ",(212) 228-2909," 300 E 12th Street, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/joy-burger-bar-upper-east-side,"Joy Burger Bar
                                    ",(212) 289-6222," 1567 Lexington Avenue, New York, NY 10029",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/la-bergamote-patisserie-chelsea,"La Bergamote Patisserie
                                    ",(212) 627-9010," 177 9th Avenue, New York, NY 10011",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/mooncake-foods-soho,"Mooncake Foods
                                    ",(212) 219-8888," 28 Watts Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/thalia-theater-district,"Thalia
                                    ",(212) 399-4444," 828 8th Avenue, 50th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/the-capital-grille-midtown-east,"The Capital Grille
                                    ",(212) 953-2000," Time-Life Buildiing, 155 E 42nd Street, New York, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/en-japanese-brasserie-greenwich-village,"EN Japanese Brasserie
                                    ",(212) 647-9196," 435 Hudson Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/blind-tiger-greenwich-village,"Blind Tiger
                                    ",(212) 462-4682," 281 Bleecker Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Bar
https://www.zomato.com/new-york-city/blue-ribbon-bakery-greenwich-village,"Blue Ribbon Bakery
                                    ",(212) 337-0404," 34 Downing Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/buddha-bodai-one-vegetarian-restaurant-chinatown,"Buddha Bodai One Vegetarian Restaurant
                                    ",(212) 566-8388," 5 Mott Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/boulud-sud-lincoln-square,"Boulud Sud
                                    ",(212) 595-1313," 20 W 64th Street, Between Broadway & W Central Park, New York, NY 10023",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/miss-korea-bbq-koreatown,"Miss Korea BBQ
                                    ",(212) 594-4963," 10 W 32nd Street, New York, NY 10001",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/benjamin-steakhouse-dylan-hotel-murray-hill,"Benjamin Steakhouse - Dylan Hotel
                                    ",(914) 428-6868," Dylan Hotel, 52 E 41st Street, New York, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/mermaid-inn-east-village,"The Mermaid Inn
                                    ",(212) 674-5870," 96 2nd Avenue, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/yakitori-taisho-east-village,"Yakitori Taisho
                                    ",(212) 228-5086," 5 St. Marks Place, Suite 8, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pigalle-theater-district,"Pigalle
                                    ",(212) 489-2233," Hilton Garden Inn, Times Square, 790 8th Avenue, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/eds-lobster-bar-soho,"Ed's Lobster Bar
                                    ",(212) 343-3236," 222 Lafayette Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/murrays-bagels-chelsea,"Murray's Bagels
                                    ",(646) 638-1334," 242 8th Avenue, New York, NY 10011",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/cafe-orlin-east-village,"Cafe Orlin
                                    ",(212) 777-1447," 41 St Marks Place, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/brick-lane-curry-house-east-village,"Brick Lane Curry House
                                    ","(212) 979-2900, (212) 979-8787"," 99 2nd Avenue, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/angelos-pizza-1-theater-district,"Angelo's Pizza
                                    ",(212) 333-4333," 117 W 57th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/brooklyn-diner-usa-theater-district,"Brooklyn Diner USA
                                    ",(212) 977-1957," 212 West 57th Street, New York, NY 10019",New York,NY,United States,10065,,40.76,-73.96,Diner
https://www.zomato.com/new-york-city/the-waverly-inn-and-garden-greenwich-village,"The Waverly Inn and Garden
                                    ",(917) 828-1154," 16 Bank Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/porchetta-east-village,"Porchetta
                                    ",(212) 777-2151," 110 East 7th Street, New York, NY 10009",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/cha-an-east-village,"Cha-An
                                    ",(212) 228-8030," 230 E 9th Street, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Café
https://www.zomato.com/new-york-city/balzem-nolita,"Balzem
                                    ",(646) 837-7033," 202 Mott Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/avra-midtown-east,"Avra
                                    ",(212) 759-8550," 141 E 48th Street, New York, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/vezzo-nomad,"Vezzo
                                    ",(212) 839-8300," 178 Lexington Avenue, New York, NY 10016",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/risotteria-greenwich-village,"Risotteria
                                    ",(212) 924-6664," 270 Bleecker Street, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/toms-restaurant-prospect-heights,"Tom's Restaurant
                                    ",(718) 636-9738," 782 Washington Avenue, Brooklyn, NY 11238",New York,NY,United States,10065,,40.76,-73.96,Diner
https://www.zomato.com/new-york-city/vanessas-dumpling-house-bowery,"Vanessa's Dumpling House
                                    ",(212) 625-8008," 118A Eldridge Street, New York, NY 10002",New York,NY,United States,10065,,40.76,-73.96,Quick Bites
https://www.zomato.com/new-york-city/pepolino-ristorante-tribeca,"Pepolino Ristorante
                                    ",(212) 966-9983," 281 W Broadway, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/basta-pasta-union-square,"Basta Pasta
                                    ",(212) 366-0888," 37 W 17th Street, New York, NY 10011",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/stumptown-coffee-roasters-nomad,"Stumptown Coffee Roasters
                                    ",(347) 414-7805," 20 W 29th Street, New York, NY 10016",New York,NY,United States,10065,,40.76,-73.96,Café
https://www.zomato.com/new-york-city/delmonicos-financial-district,"Delmonico's
                                    ",(212) 509-1144," 56 Beaver Street, New York, NY 10004",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/ornella-trattoria-astoria,"Ornella Trattoria
                                    ",(718) 777-9477," 29-17 23rd Avenue, Queens, NY 11105",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/yuca-bar-restaurant-east-village,"Yuca Bar & Restaurant
                                    ",(212) 982-9533," 111 Avenue A, New York, NY 10009",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pdt-please-dont-tell-east-village,"PDT (Please Don't Tell)
                                    ",(212) 614-0386," 113 Saint Marks Place, New York, NY 10009",New York,NY,United States,10065,,40.76,-73.96,Bar
https://www.zomato.com/new-york-city/sakagura-turtle-bay,"Sakagura
                                    ",(212) 953-7253," 211 E 43rd Street, New York, NY 10017",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/carlos-bake-shop-hells-kitchen,"Carlo's Bake Shop
                                    ",(646) 590-3783," 625 8th Avenue, New York, NY, NY 10018",New York,NY,United States,10065,,40.76,-73.96,Bakery
https://www.zomato.com/new-york-city/dumont-burger-williamsburg,"DuMont Burger
                                    ",(718) 384-6127," 314 Bedford Avenue, Brooklyn, NY 11211",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/angelos-of-mulberry-st-little-italy,"Angelo's of Mulberry St.
                                    ",(212) 966-1277," 146 Mulberry Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/ramen-lab-little-italy,"Ramen Lab
                                    ",(646) 613-7522," 70 Kenmare Street, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/pure-food-and-wine-gramercy-park,"Pure Food and Wine
                                    ",(212) 477-1010," 54 Irving Place, New York, NY 10003",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/rubirosa-nolita,"Rubirosa
                                    ",(212) 965-0500," 235 Mulberry Street, New York, NY 10012",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/ninja-new-york-tribeca,"Ninja New York
                                    ",(212) 274-8500," 25 Hudson Street, New York, NY 10013",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/dellanima-greenwich-village,"Dell'Anima
                                    ",(212) 366-6633," 38 8th Avenue, New York, NY 10014",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
https://www.zomato.com/new-york-city/sanfords-restaurant-astoria,"Sanford's Restaurant
                                    ",(718) 932-9569," 30-13 Broadway, Queens, NY 11106",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/rare-bar-grill-murray-hill,"Rare Bar & Grill
                                    ",(212) 481-1999," 303 Lexington Avenue, New York, NY 10016",New York,NY,United States,10065,,40.76,-73.96,Casual Dining
https://www.zomato.com/new-york-city/julianas-pizza-dumbo,"Juliana's Pizza
                                    ",(718) 596-6700," 19 Old Fulton Street, Brooklyn, NY 11201",New York,NY,United States,10065,,40.76,-73.96,Pizzeria
https://www.zomato.com/new-york-city/markt-chelsea,"Markt
                                    ",(212) 727-3314," 676 6th Avenue, New York, NY 10010",New York,NY,United States,10065,,40.76,-73.96,Fine Dining
